candidate_oracle_evidence_id,candidate_oracle_label,candidate_oracle_score,extraction_oracle_evidence_id,extraction_oracle_label,extraction_oracle_score,fact_id,loss_stage,mode,source_doc_id,source_oracle_evidence_id,source_oracle_label,source_oracle_score,top10_label,top1_label,top3_label,top5_label
degradation:bromine_crossover|degradation:capacity_fading|degradation:dendrite_growth|degradation:mep_degradation|degradation:ohmic_resistance_increase|degradation:separator_degradation,UNSUPPORTED,0.3,degradation:bromine_crossover|degradation:capacity_fading|degradation:dendrite_growth|degradation:mep_degradation|degradation:ohmic_resistance_increase|degradation:separator_degradation,UNSUPPORTED,0.3,DOC07-FACT-015,retrieved,hyper_final,DOC07,chunk-hyperrag-DOC07,UNSUPPORTED,0.3,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:bromine_crossover|degradation:capacity_fading|degradation:dendrite_growth|degradation:mep_degradation|degradation:ohmic_resistance_increase|degradation:separator_degradation,UNSUPPORTED,0.3333,degradation:bromine_crossover|degradation:capacity_fading|degradation:dendrite_growth|degradation:mep_degradation|degradation:ohmic_resistance_increase|degradation:separator_degradation,UNSUPPORTED,0.3333,DOC07-FACT-016,retrieved,hyper_final,DOC07,chunk-hyperrag-DOC07,UNSUPPORTED,0.3333,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:current_density_20_to_80_ma_cm2|degradation:dendrite_growth|measurement:peak_separation_35_mv|metric:bromine_crossover_rate|metric:ce|metric:ee|metric:ve|metric:zinc_utilization,UNSUPPORTED,0.2727,degradation:bromine_crossover|degradation:capacity_fading|degradation:dendrite_growth|degradation:mep_degradation|degradation:ohmic_resistance_increase|degradation:separator_degradation,UNSUPPORTED,0.2727,DOC07-FACT-017,retrieved,hyper_final,DOC07,chunk-hyperrag-DOC07,UNSUPPORTED,0.2727,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:active_material_inventory_loss|degradation:capacity_fading|degradation:delamination_of_passivation_layer|degradation:oxygen_evolution|degradation:pbo2_passivation|degradation:phase_transformation_to_beta_pbo2|degradation:self_reinforcing_degradation_cycle|degradation:sulfate_incorporation_into_passivation_layer,UNSUPPORTED,0.2308,degradation:active_material_inventory_loss|degradation:capacity_fading|degradation:delamination_of_passivation_layer|degradation:oxygen_evolution|degradation:pbo2_passivation|degradation:phase_transformation_to_beta_pbo2|degradation:self_reinforcing_degradation_cycle|degradation:sulfate_incorporation_into_passivation_layer,UNSUPPORTED,0.2308,DOC08-FACT-013,retrieved,hyper_final,DOC08,chunk-hyperrag-DOC08,UNSUPPORTED,0.3846,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:active_material_inventory_loss|degradation:capacity_fading|degradation:delamination_of_passivation_layer|degradation:oxygen_evolution|degradation:pbo2_passivation|degradation:phase_transformation_to_beta_pbo2|degradation:self_reinforcing_degradation_cycle|degradation:sulfate_incorporation_into_passivation_layer,UNSUPPORTED,0.2143,degradation:active_material_inventory_loss|degradation:capacity_fading|degradation:delamination_of_passivation_layer|degradation:oxygen_evolution|degradation:pbo2_passivation|degradation:phase_transformation_to_beta_pbo2|degradation:self_reinforcing_degradation_cycle|degradation:sulfate_incorporation_into_passivation_layer,UNSUPPORTED,0.2143,DOC08-FACT-014,retrieved,hyper_final,DOC08,chunk-hyperrag-DOC08,UNSUPPORTED,0.3571,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:active_material_inventory_loss|degradation:capacity_fading|degradation:delamination_of_passivation_layer|degradation:oxygen_evolution|degradation:pbo2_passivation|degradation:phase_transformation_to_beta_pbo2|degradation:self_reinforcing_degradation_cycle|degradation:sulfate_incorporation_into_passivation_layer,UNSUPPORTED,0.25,degradation:active_material_inventory_loss|degradation:capacity_fading|degradation:delamination_of_passivation_layer|degradation:oxygen_evolution|degradation:pbo2_passivation|degradation:phase_transformation_to_beta_pbo2|degradation:self_reinforcing_degradation_cycle|degradation:sulfate_incorporation_into_passivation_layer,UNSUPPORTED,0.25,DOC08-FACT-015,retrieved,hyper_final,DOC08,chunk-hyperrag-DOC08,UNSUPPORTED,0.375,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:current_density_10_ma_cm2|condition:current_density_30_ma_cm2|condition:current_density_3_1_um|condition:current_density_40_ma_cm2|condition:current_density_4_5_um|condition:current_density_5_2_um|condition:current_density_6_3_um|condition:current_density_7_1_um|condition:current_density_8_3_um,UNSUPPORTED,0.375,condition:current_density_10_ma_cm2|condition:current_density_30_ma_cm2|condition:current_density_3_1_um|condition:current_density_40_ma_cm2|condition:current_density_4_5_um|condition:current_density_5_2_um|condition:current_density_6_3_um|condition:current_density_7_1_um|condition:current_density_8_3_um,UNSUPPORTED,0.375,DOC08-FACT-016,retrieved,hyper_final,DOC08,chunk-hyperrag-DOC08,PARTIALLY_SUPPORTED,0.625,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:active_material_inventory_loss|degradation:capacity_fading|degradation:delamination_of_passivation_layer|degradation:oxygen_evolution|degradation:pbo2_passivation|degradation:phase_transformation_to_beta_pbo2|degradation:self_reinforcing_degradation_cycle|degradation:sulfate_incorporation_into_passivation_layer,PARTIALLY_SUPPORTED,0.5,degradation:active_material_inventory_loss|degradation:capacity_fading|degradation:delamination_of_passivation_layer|degradation:oxygen_evolution|degradation:pbo2_passivation|degradation:phase_transformation_to_beta_pbo2|degradation:self_reinforcing_degradation_cycle|degradation:sulfate_incorporation_into_passivation_layer,PARTIALLY_SUPPORTED,0.5,DOC08-FACT-017,retrieved,hyper_final,DOC08,chunk-hyperrag-DOC08,UNSUPPORTED,0.3333,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
active_species:9_10_anthraquinone_2_7_disulfonic_acid_aqds|active_species:tempo|condition:cycle_number_0_018_percentcycle|condition:cycle_number_0_025_percentcycle|condition:cycle_number_0_02_percentcycle|condition:cycle_number_0_045_percentcycle|condition:cycle_number_0_055_percentcycle|condition:electrolyte_concentration_50_ppm|unresolved:methyl_viologen_mv|unresolved:propylsulfonate_functionalized_viologen_psv,UNSUPPORTED,0.3333,active_species:9_10_anthraquinone_2_7_disulfonic_acid_aqds|active_species:tempo|condition:cycle_number_0_018_percentcycle|condition:cycle_number_0_025_percentcycle|condition:cycle_number_0_02_percentcycle|condition:cycle_number_0_045_percentcycle|condition:cycle_number_0_055_percentcycle|condition:electrolyte_concentration_50_ppm|unresolved:methyl_viologen_mv|unresolved:propylsulfonate_functionalized_viologen_psv,UNSUPPORTED,0.3333,DOC09-FACT-016,retrieved,hyper_final,DOC09,chunk-hyperrag-DOC09,PARTIALLY_SUPPORTED,0.6667,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
active_species:9_10_anthraquinone_2_7_disulfonic_acid_aqds|active_species:tempo|condition:cycle_number_0_018_percentcycle|condition:cycle_number_0_025_percentcycle|condition:cycle_number_0_02_percentcycle|condition:cycle_number_0_045_percentcycle|condition:cycle_number_0_055_percentcycle|condition:electrolyte_concentration_50_ppm|unresolved:methyl_viologen_mv|unresolved:propylsulfonate_functionalized_viologen_psv,UNSUPPORTED,0.3333,active_species:9_10_anthraquinone_2_7_disulfonic_acid_aqds|active_species:tempo|condition:cycle_number_0_018_percentcycle|condition:cycle_number_0_025_percentcycle|condition:cycle_number_0_02_percentcycle|condition:cycle_number_0_045_percentcycle|condition:cycle_number_0_055_percentcycle|condition:electrolyte_concentration_50_ppm|unresolved:methyl_viologen_mv|unresolved:propylsulfonate_functionalized_viologen_psv,UNSUPPORTED,0.3333,DOC09-FACT-017,retrieved,hyper_final,DOC09,chunk-hyperrag-DOC09,PARTIALLY_SUPPORTED,0.6667,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
active_species:molecular_sieves_3a|condition:water_content_in_nonaqueous_orfb,UNSUPPORTED,0.25,active_species:acetonitrile|active_species:tempo,UNSUPPORTED,0.125,DOC09-FACT-018,retrieved,hyper_final,DOC09,chunk-hyperrag-DOC09,UNSUPPORTED,0.375,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:ph_7|unresolved:methyl_viologen_mv,UNSUPPORTED,0.2857,condition:ph_7|unresolved:methyl_viologen_mv,UNSUPPORTED,0.2857,DOC09-FACT-019,retrieved,hyper_final,DOC09,chunk-hyperrag-DOC09,PARTIALLY_SUPPORTED,0.7143,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
active_species:tempo|condition:current_density_100_ma_cm2|measurement:ce_96_8_percent|measurement:ee_80_2_percent|membrane:nafion_117|unresolved:methyl_viologen_mv,UNSUPPORTED,0.3333,active_species:tempo|condition:current_density_100_ma_cm2|measurement:ce_96_8_percent|measurement:ee_80_2_percent|membrane:nafion_117|unresolved:methyl_viologen_mv,UNSUPPORTED,0.3333,DOC09-FACT-020,retrieved,hyper_final,DOC09,chunk-hyperrag-DOC09,UNSUPPORTED,0.4444,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
metric:icrfb_system_cost|metric:orfb_laboratory_cost|metric:orfb_projected_scale_cost|metric:sla_system_cost|metric:vrfb_system_cost|metric:zn_br_system_cost,UNSUPPORTED,0.2727,metric:icrfb_system_cost|metric:orfb_laboratory_cost|metric:orfb_projected_scale_cost|metric:sla_system_cost|metric:vrfb_system_cost|metric:zn_br_system_cost,UNSUPPORTED,0.2727,DOC10-FACT-016,retrieved,hyper_final,DOC10,chunk-hyperrag-DOC10,PARTIALLY_SUPPORTED,0.4545,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
metric:icrfb_system_cost|metric:orfb_laboratory_cost|metric:orfb_projected_scale_cost|metric:sla_system_cost|metric:vrfb_system_cost|metric:zn_br_system_cost,UNSUPPORTED,0.4286,metric:icrfb_system_cost|metric:orfb_laboratory_cost|metric:orfb_projected_scale_cost|metric:sla_system_cost|metric:vrfb_system_cost|metric:zn_br_system_cost,UNSUPPORTED,0.4286,DOC10-FACT-017,retrieved,hyper_final,DOC10,chunk-hyperrag-DOC10,UNSUPPORTED,0.4286,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:current_density_20_to_80_ma_cm2|degradation:dendrite_growth|measurement:peak_separation_35_mv|metric:bromine_crossover_rate|metric:ce|metric:ee|metric:ve|metric:zinc_utilization,UNSUPPORTED,0.2,metric:icrfb_system_cost|metric:orfb_laboratory_cost|metric:orfb_projected_scale_cost|metric:sla_system_cost|metric:vrfb_system_cost|metric:zn_br_system_cost,UNSUPPORTED,0.2,DOC10-FACT-018,retrieved,hyper_final,DOC10,chunk-hyperrag-DOC10,PARTIALLY_SUPPORTED,0.5,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
metric:icrfb_system_cost|metric:orfb_laboratory_cost|metric:orfb_projected_scale_cost|metric:sla_system_cost|metric:vrfb_system_cost|metric:zn_br_system_cost,UNSUPPORTED,0.25,metric:icrfb_system_cost|metric:orfb_laboratory_cost|metric:orfb_projected_scale_cost|metric:sla_system_cost|metric:vrfb_system_cost|metric:zn_br_system_cost,UNSUPPORTED,0.25,DOC10-FACT-019,retrieved,hyper_final,DOC10,chunk-hyperrag-DOC10,UNSUPPORTED,0.4167,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
metric:icrfb_system_cost|metric:orfb_laboratory_cost|metric:orfb_projected_scale_cost|metric:sla_system_cost|metric:vrfb_system_cost|metric:zn_br_system_cost,PARTIALLY_SUPPORTED,0.6,metric:icrfb_system_cost|metric:orfb_laboratory_cost|metric:orfb_projected_scale_cost|metric:sla_system_cost|metric:vrfb_system_cost|metric:zn_br_system_cost,PARTIALLY_SUPPORTED,0.6,DOC10-FACT-020,retrieved,hyper_final,DOC10,chunk-hyperrag-DOC10,PARTIALLY_SUPPORTED,0.6,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED
